cardId,fields,ord,deckName,factor,interval,note,type,queue,due,reps,lapses,left,mod,raw_fields,dictionary_form,definitions
1692722757438,"('悪', ['wicked person', 'evil person', 'scoundrel', 'bad guy', 'bad child', 'naughty child', '彼はすべての悪から魔力で守られた。'])",0,日本語::FMA,2500,61,1692722757437,2,2,384,7,0,1001,1696146805,"{'wordDictionaryForm': {'value': '<span class="""">悪</span>', 'order': 0}, 'sentence': {'value': 'ああ分かりました<span class=""highlight"">悪</span>ぅございましたよ', 'order': 1}, 'reading': {'value': 'わる', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>wicked person</li><li>evil person</li><li>scoundrel</li><li>bad guy</li><li>bad child</li><li>naughty child</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>彼はすべての悪から魔力で守られた。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">He was charmed against all evil.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_わる_悪_2023-07-22-16-45-56.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_05-27_05-30_2023-08-22-18-46-03.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_05-29_2023-08-22-18-46-04.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'わる', 'order': 7}, 'frequency': {'value': '1118', 'order': 8}}",悪,"['wicked person', 'evil person', 'scoundrel', 'bad guy', 'bad child', 'naughty child', '彼はすべての悪から魔力で守られた。']"
1692722899800,"('素直', [])",0,日本語::FMA,1700,34,1692722899799,2,2,382,54,4,1001,1698327098,"{'wordDictionaryForm': {'value': '<span class="""">素直</span>', 'order': 0}, 'sentence': {'value': '年長者の言うことは<span class=""highlight"">素直</span>に聞いとくものだ', 'order': 1}, 'reading': {'value': 'すなお', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;"">obedient | meek | docile | unaffected</div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_すなお_素直_2023-07-22-16-48-19.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_05-32_05-35_2023-08-22-18-48-21.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_05-33_2023-08-22-18-48-21.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'すなお', 'order': 7}, 'frequency': {'value': '562', 'order': 8}}",素直,[]
1692722962006,"('元', ['origin', 'source', 'usu. 元', '憲政の危機が始まったのは、このような状況のもとであった。', 'やってしまったことは元に戻らない。'])",0,日本語::FMA,2300,41,1692722962005,2,2,359,12,1,1001,1695747710,"{'wordDictionaryForm': {'value': '<span class="""">元</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">元</span>国家錬金術師氷結のアイザックと呼ばれた男だ', 'order': 1}, 'reading': {'value': 'もと', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>origin</li><li>source</li></ul><ul data-sc-content=""notes"" lang=""ja"" style=""list-style-type: &quot;📝 &quot;;""><li>usu. 元</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>憲政の危機が始まったのは、このような状況のもとであった。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">It was under these circumstances that the constitutional crisis began.</li><li>やってしまったことは元に戻らない。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">What is done cannot be undone.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_もと_元_2023-07-22-16-49-21.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_05-40_05-45_2023-08-22-18-49-25.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_05-42_2023-08-22-18-49-26.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'もと', 'order': 7}, 'frequency': {'value': '285', 'order': 8}}",元,"['origin', 'source', 'usu. 元', '憲政の危機が始まったのは、このような状況のもとであった。', 'やってしまったことは元に戻らない。']"
1692722973530,"('国家', ['state', 'country', 'nation', '同じ事が国家についても当てはまる。'])",0,日本語::FMA,2300,70,1692722973529,2,2,416,14,1,1001,1698154258,"{'wordDictionaryForm': {'value': '<span class="""">国家</span>', 'order': 0}, 'sentence': {'value': '元<span class=""highlight"">国家</span>錬金術師氷結のアイザックと呼ばれた男だ', 'order': 1}, 'reading': {'value': 'こっか', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>state</li><li>country</li><li>nation</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>同じ事が国家についても当てはまる。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">The same is true of the nation.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_こっか_国家_2023-07-22-16-49-32.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_05-40_05-45_2023-08-22-18-49-35.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_05-42_2023-08-22-18-49-36.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'こっか', 'order': 7}, 'frequency': {'value': '1381', 'order': 8}}",国家,"['state', 'country', 'nation', '同じ事が国家についても当てはまる。']"
1692723024801,"('殲滅', [])",0,日本語::FMA,1700,3,1692723024801,2,2,352,28,4,1001,1698430014,"{'wordDictionaryForm': {'value': '<span class="""">殲滅</span>', 'order': 0}, 'sentence': {'value': 'イシュヴァール<span class=""highlight"">殲滅</span>戦のとき', 'order': 1}, 'reading': {'value': 'せんめつ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;"">extermination | annihilation</div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_せんめつ_殲滅_2023-07-22-16-50-24.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'せんめつ', 'order': 7}, 'frequency': {'value': '2799', 'order': 8}}",殲滅,[]
1692723037078,"('戦', ['war', 'battle', 'campaign', 'fight', '腹が減っては戦ができぬ。'])",0,日本語::FMA,1500,9,1692723037078,2,2,350,43,5,1001,1697744159,"{'wordDictionaryForm': {'value': '<span class="""">戦</span>', 'order': 0}, 'sentence': {'value': 'イシュヴァール殲滅<span class=""highlight"">戦</span>のとき', 'order': 1}, 'reading': {'value': 'いくさ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>war</li><li>battle</li><li>campaign</li><li>fight</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>腹が減っては戦ができぬ。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">An army travels on its stomach.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_いくさ_戦_2023-07-22-16-50-36.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_05-48_05-50_2023-08-22-18-50-44.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_05-49_2023-08-22-18-50-45.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'いくさ', 'order': 7}, 'frequency': {'value': '850', 'order': 8}}",戦,"['war', 'battle', 'campaign', 'fight', '腹が減っては戦ができぬ。']"
1692723057177,"('我が', ['my', 'our', ""one\\'s own"", '我が軍はその王国を襲った。'])",0,日本語::FMA,1500,3,1692723057176,2,2,350,42,5,1001,1698209772,"{'wordDictionaryForm': {'value': '<span class="""">我が</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">我が</span>軍の一員として活躍した', 'order': 1}, 'reading': {'value': 'わが', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>my</li><li>our</li><li>one\'s own</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>我が軍はその王国を襲った。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Our army attacked the kingdom.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_わが_我が_2023-07-22-16-50-56.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'わが', 'order': 7}, 'frequency': {'value': '276', 'order': 8}}",我が,"['my', 'our', ""one\\'s own"", '我が軍はその王国を襲った。']"
1692723063800,"('軍', ['army', 'armed forces', 'troops', 'see: <a lang=""ja"" href=""#""><span>軍隊</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> armed forces; military; troops</span>', '我が軍はその王国を襲った。'])",0,日本語::FMA,1500,18,1692723063800,2,2,363,30,5,1001,1698080320,"{'wordDictionaryForm': {'value': '<span class="""">軍</span>', 'order': 0}, 'sentence': {'value': '我が<span class=""highlight"">軍</span>の一員として活躍した', 'order': 1}, 'reading': {'value': 'ぐん', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>army</li><li>armed forces</li><li>troops</li></ul><ul data-sc-content=""references"" lang=""en"" style=""list-style-type: &quot;➡️ &quot;;""><li>see: <a lang=""ja"" href=""#""><span>軍隊</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> armed forces; military; troops</span></li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>我が軍はその王国を襲った。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">Our army attacked the kingdom.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ぐん_軍_2023-07-22-16-51-03.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'ぐん', 'order': 7}, 'frequency': {'value': '339', 'order': 8}}",軍,"['army', 'armed forces', 'troops', 'see: <a lang=""ja"" href=""#""><span>軍隊</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> armed forces; military; troops</span>', '我が軍はその王国を襲った。']"
1692723078629,"('活躍', ['activity (esp. energetic or successful)', 'great efforts', 'active participation', '仕事でご活躍ですね。'])",0,日本語::FMA,1300,5,1692723078629,2,2,353,66,6,1001,1698343146,"{'wordDictionaryForm': {'value': '<span class="""">活躍</span>', 'order': 0}, 'sentence': {'value': '我が軍の一員として<span class=""highlight"">活躍</span>した', 'order': 1}, 'reading': {'value': 'かつやく', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>activity (esp. energetic or successful)</li><li>great efforts</li><li>active participation</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>仕事でご活躍ですね。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">I see you\'re doing very well in your business.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_かつやく_活躍_2023-07-22-16-51-17.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_05-50_05-53_2023-08-22-18-51-19.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_05-52_2023-08-22-18-51-19.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'かつやく', 'order': 7}, 'frequency': {'value': '1917', 'order': 8}}",活躍,"['activity (esp. energetic or successful)', 'great efforts', 'active participation', '仕事でご活躍ですね。']"
1692723107824,"('戦後', ['postwar period', 'period after Second World War', '昭和天皇が靖国神社で７５年までに戦後計８回参拝した。'])",0,日本語::FMA,1300,3,1692723107823,2,2,352,150,19,1001,1698423301,"{'wordDictionaryForm': {'value': '<span class="""">戦後</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">戦後</span>彼は国家錬金術師の称号を返上し', 'order': 1}, 'reading': {'value': 'せんご', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>postwar period</li><li>period after Second World War</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>昭和天皇が靖国神社で７５年までに戦後計８回参拝した。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">In the post-War period, up until 1975, Emperor Showa prayed at the Yasukuni Shrine a total of 8 times.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_せんご_戦後_2023-07-22-16-51-47.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'せんご', 'order': 7}, 'frequency': {'value': '2080', 'order': 8}}",戦後,"['postwar period', 'period after Second World War', '昭和天皇が靖国神社で７５年までに戦後計８回参拝した。']"
1692723128424,"('称号', ['title', 'name', 'degree', 'フランクス陸軍大将がナイト爵位の名誉称号を授かりました。'])",0,日本語::FMA,1300,3,1692723128424,2,2,350,98,13,1001,1698210741,"{'wordDictionaryForm': {'value': '<span class="""">称号</span>', 'order': 0}, 'sentence': {'value': '戦後彼は国家錬金術師の<span class=""highlight"">称号</span>を返上し', 'order': 1}, 'reading': {'value': 'しょうごう', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>title</li><li>name</li><li>degree</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>フランクス陸軍大将がナイト爵位の名誉称号を授かりました。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">General Franks received an honorary knighthood.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_しょうごう_称号_2023-07-22-16-52-07.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_05-55_05-59_2023-08-22-18-52-17.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_05-57_2023-08-22-18-52-18.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'しょうごう', 'order': 7}, 'frequency': {'value': '2861', 'order': 8}}",称号,"['title', 'name', 'degree', 'フランクス陸軍大将がナイト爵位の名誉称号を授かりました。']"
1692723154299,"('更に', ['furthermore', 'again', 'after all', 'more and more', 'moreover', 'even more', 'これでさらに困ったことになるだろう。'])",0,日本語::FMA,1300,9,1692723154299,2,2,351,56,11,1001,1697778061,"{'wordDictionaryForm': {'value': '<span class="""">更に</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">更に</span>は反体制運動に身を投じた', 'order': 1}, 'reading': {'value': 'さらに', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>furthermore</li><li>again</li><li>after all</li><li>more and more</li><li>moreover</li><li>even more</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>これでさらに困ったことになるだろう。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">This will add to our troubles.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_さらに_更に_2023-07-22-16-52-33.mp3]', 'order': 4}, 'sentenceAudio': {'value': '', 'order': 5}, 'picture': {'value': '', 'order': 6}, 'pitchAccent': {'value': 'さらに', 'order': 7}, 'frequency': {'value': '278', 'order': 8}}",更に,"['furthermore', 'again', 'after all', 'more and more', 'moreover', 'even more', 'これでさらに困ったことになるだろう。']"
1692723182522,"('運動', ['exercise', 'physical training', 'workout', 'sports', 'athletics', 'その運動をして若返った。'])",0,日本語::FMA,1300,5,1692723182521,2,2,352,254,22,1001,1698250151,"{'wordDictionaryForm': {'value': '<span class="""">運動</span>', 'order': 0}, 'sentence': {'value': '更には反体制<span class=""highlight"">運動</span>に身を投じた', 'order': 1}, 'reading': {'value': 'うんどう', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>exercise</li><li>physical training</li><li>workout</li><li>sports</li><li>athletics</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>その運動をして若返った。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">The exercise took years off me.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_うんどう_運動_2023-07-22-16-53-01.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_05-59_06-02_2023-08-22-18-53-06.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_06-01_2023-08-22-18-53-07.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'うんどう', 'order': 7}, 'frequency': {'value': '1103', 'order': 8}}",運動,"['exercise', 'physical training', 'workout', 'sports', 'athletics', 'その運動をして若返った。']"
1692726830265,"('場合によって', ['depending on the situation', 'should time and circumstances permit', 'この薬品は場合によって毒にも薬にもなる。'])",0,日本語::FMA,2300,39,1692726830264,2,2,357,12,1,1001,1695732221,"{'wordDictionaryForm': {'value': '<span class="""">場合によって</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">場合によって</span>は殺さねばならないだろう', 'order': 1}, 'reading': {'value': 'ばあいによって', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>depending on the situation</li><li>should time and circumstances permit</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>この薬品は場合によって毒にも薬にもなる。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">This medicine will do you good or harm, as the case may be.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ばあいによって_場合によって_2023-07-22-17-53-49.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_06-06_06-08_2023-08-22-19-53-51.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_06-07_2023-08-22-19-53-52.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'ばあいによって', 'order': 7}, 'frequency': {'value': '999999', 'order': 8}}",場合によって,"['depending on the situation', 'should time and circumstances permit', 'この薬品は場合によって毒にも薬にもなる。']"
1692726914984,"('殺す', ['to kill', 'to slay', 'to murder', 'to slaughter', 'おまえはオレを殺そうとしている。'])",0,日本語::FMA,2100,24,1692726914984,2,2,366,19,2,1001,1697778278,"{'wordDictionaryForm': {'value': '<span class="""">殺す</span>', 'order': 0}, 'sentence': {'value': 'オレは<span class=""highlight"">殺す</span>のなんかごめんだ', 'order': 1}, 'reading': {'value': 'ころす', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to kill</li><li>to slay</li><li>to murder</li><li>to slaughter</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>おまえはオレを殺そうとしている。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">You are trying to kill me.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ころす_殺す_2023-07-22-17-55-14.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_06-09_06-11_2023-08-22-19-55-15.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_06-10_2023-08-22-19-55-17.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'ころす', 'order': 7}, 'frequency': {'value': '186', 'order': 8}}",殺す,"['to kill', 'to slay', 'to murder', 'to slaughter', 'おまえはオレを殺そうとしている。']"
1692726944734,"('我々', ['we', 'しかし我々は彼なしで続行した。'])",0,日本語::FMA,1300,15,1692726944734,2,2,360,40,9,1001,1698080152,"{'wordDictionaryForm': {'value': '<span class="""">我々</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">我々</span>が求めているのは君の実績だけだ', 'order': 1}, 'reading': {'value': 'われわれ', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>we</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>しかし我々は彼なしで続行した。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">But we carried on without him.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_われわれ_我々_2023-07-22-17-55-44.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_06-13_06-16_2023-08-22-19-55-45.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_06-14_2023-08-22-19-55-46.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'われわれ', 'order': 7}, 'frequency': {'value': '328', 'order': 8}}",我々,"['we', 'しかし我々は彼なしで続行した。']"
1692726955685,"('求める', ['to want', 'to wish for', 'いつでも彼の援助を求められます。'])",0,日本語::FMA,1300,3,1692726955685,2,2,350,71,13,1001,1698209791,"{'wordDictionaryForm': {'value': '<span class="""">求める</span>', 'order': 0}, 'sentence': {'value': '我々が<span class=""highlight"">求めている</span>のは君の実績だけだ', 'order': 1}, 'reading': {'value': 'もとめる', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>to want</li><li>to wish for</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>いつでも彼の援助を求められます。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">You can always ask for his help.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_もとめる_求める_2023-07-22-17-55-55.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_06-13_06-16_2023-08-22-19-55-57.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_06-14_2023-08-22-19-55-57.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'もとめる', 'order': 7}, 'frequency': {'value': '273', 'order': 8}}",求める,"['to want', 'to wish for', 'いつでも彼の援助を求められます。']"
1692726982555,"('実績', ['achievements', 'actual results', 'accomplishments', 'past results', 'track record', 'その新米のセールスマンが、トップの販売実績をあげたやり方は指導員の目を見はらせた。'])",0,日本語::FMA,1300,9,1692726982555,2,2,350,56,8,1001,1697732102,"{'wordDictionaryForm': {'value': '<span class="""">実績</span>', 'order': 0}, 'sentence': {'value': '我々が求めているのは君の<span class=""highlight"">実績</span>だけだ', 'order': 1}, 'reading': {'value': 'じっせき', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>achievements</li><li>actual results</li><li>accomplishments</li><li>past results</li><li>track record</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>その新米のセールスマンが、トップの販売実績をあげたやり方は指導員の目を見はらせた。</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">The manner in which the new salesman made top sales level was an eye-opener to his supervisor.</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_じっせき_実績_2023-07-22-17-56-21.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_06-13_06-16_2023-08-22-19-56-26.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_06-14_2023-08-22-19-56-27.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'じっせき', 'order': 7}, 'frequency': {'value': '3398', 'order': 8}}",実績,"['achievements', 'actual results', 'accomplishments', 'past results', 'track record', 'その新米のセールスマンが、トップの販売実績をあげたやり方は指導員の目を見はらせた。']"
1692727003562,"('ところで', ['by the way', 'incidentally', '「ところでよ、そのおめーのおとうさんはどこにいんのさ？」「横転したトラックの下なんよ。」'])",0,日本語::FMA,2500,56,1692727003562,2,2,378,6,0,1001,1696063543,"{'wordDictionaryForm': {'value': '<span class="""">ところで</span>', 'order': 0}, 'sentence': {'value': '<span class=""highlight"">ところで</span>', 'order': 1}, 'reading': {'value': 'ところで', 'order': 2}, 'definition': {'value': '<div style=""text-align: left;""><span><ul data-sc-content=""glossary"" lang=""en"" style=""list-style-type: circle;""><li>by the way</li><li>incidentally</li></ul><ul data-sc-content=""examples"" lang=""ja"" style=""list-style-type: &quot;🇯🇵 &quot;;""><li>「ところでよ、そのおめーのおとうさんはどこにいんのさ？」「横転したトラックの下なんよ。」</li><li lang=""en"" style=""list-style-type: &quot;🇬🇧 &quot;;"">""By the way, where\'s your old man?"" ""Under that over-turned truck.""</li></ul></span></div>', 'order': 3}, 'wordAudio': {'value': '[sound:yomichan_audio_ところで_所で_2023-07-22-17-56-42.mp3]', 'order': 4}, 'sentenceAudio': {'value': '[sound:ab_Fullmetal_1_06-20_06-21_2023-08-22-19-56-45.mp3]', 'order': 5}, 'picture': {'value': '<img src=""ab_Fullmetal_1_06-20_2023-08-22-19-56-46.jpg"">', 'order': 6}, 'pitchAccent': {'value': 'ところで', 'order': 7}, 'frequency': {'value': '1374', 'order': 8}}",ところで,"['by the way', 'incidentally', '「ところでよ、そのおめーのおとうさんはどこにいんのさ？」「横転したトラックの下なんよ。」']"
